
ATTEMPT, PopulationSize, RandomInitValues, Sensitivity, MutationCycle, RecombinationRate, RecombinationType, MutationRate, MutationType, SelectionSize, Version, Performance, Terrain, Robot No, NoSections, NoLegs, IsTailEnabled, BodyColour, MaintainSerpentine, MaintainGait, UniformBody, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Tail No, AngleConstraint, RotationMultiplier, TailMassMultiplier, Length, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 31, 2, 2, True, 39, True, True, True, 0, (37.5 - 0.0 - 120.0), (0.2 - 0.4 - 0.3), False, False, False, 1.153563, 0.559787, 0.7442057, 1, (0.6 - 45.4 - 92.7), (1.0 - 0.1 - 0.7), True, True, True, 1.383543, 0.559787, 0.7442057, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (86.9 - 117.4 - 172.0), (0.7 - 0.0 - 0.9), 1.500404, 1.341962, 27, 1.836537, 3, 1, Right, (157.0 - 125.6 - 158.4), (0.1 - 0.8 - 0.8), 1.500404, 1.341962, 4, 1.138371, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, (48.0 - 179.3 - 124.0), (0.9 - 0.1 - 0.8), 0.9876394, 1.838282, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 21.82634, Uneven, 32, 6, 8, False, 46, True, False, True, 0, (31.0 - 99.9 - 112.9), (0.3 - 0.9 - 0.3), False, True, True, 0.6800675, 1.49116, 0.6565176, 1, (169.3 - 19.6 - 86.0), (0.6 - 0.1 - 0.4), False, True, False, 1.052973, 1.49116, 0.6565176, 2, (137.5 - 142.6 - 146.4), (0.7 - 0.1 - 0.8), False, True, True, 0.5392898, 1.49116, 0.6565176, 3, (37.7 - 16.4 - 176.7), (0.8 - 0.5 - 0.8), True, True, True, 0.6861575, 1.49116, 0.6565176, 4, (26.7 - 93.7 - 40.6), (0.8 - 0.6 - 0.3), True, False, True, 0.8617178, 1.49116, 0.6565176, 5, (7.3 - 76.0 - 112.2), (0.2 - 0.6 - 0.1), False, False, False, 0.1993829, 1.49116, 0.6565176, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (142.4 - 15.6 - 114.5), (0.7 - 0.9 - 0.3), 1.591177, 0.921675, 21, 1.933466, 3, 1, Right, (55.9 - 101.5 - 106.7), (0.8 - 0.4 - 0.9), 1.591177, 0.921675, 8, 1.128606, 4, 2, Left, (93.4 - 86.5 - 65.2), (0.6 - 0.4 - 0.5), 1.591177, 0.921675, 21, 1.703271, 5, 2, Right, (93.4 - 86.5 - 65.2), (0.6 - 0.4 - 0.5), 1.591178, 0.9216751, 21, 1.703271, 6, 3, Left, (153.4 - 76.1 - 0.2), (0.5 - 0.4 - 0.5), 1.591177, 0.921675, 21, 1.919917, 7, 3, Right, (2.0 - 46.8 - 41.0), (0.3 - 0.5 - 0.7), 1.591177, 0.921675, 10, 1.601144, 8, 4, Left, (103.3 - 121.5 - 86.7), (0.2 - 0.3 - 0.2), 1.591177, 0.921675, 46, 1.784566, 9, 4, Right, (103.5 - 157.5 - 41.9), (1.0 - 0.1 - 0.7), 1.591177, 0.921675, 23, 1.851924, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 33, 9, 16, False, 60, False, False, True, 0, (179.2 - 84.3 - 142.7), (0.5 - 0.1 - 0.2), False, False, True, 0.4725322, 0.9859911, 0.5775782, 1, (101.3 - 79.6 - 111.8), (0.4 - 0.5 - 0.4), False, True, False, 1.280143, 0.9859911, 0.5775782, 2, (44.6 - 109.6 - 21.7), (0.9 - 0.9 - 0.8), True, False, True, 1.357423, 0.9859911, 0.5775782, 3, (146.3 - 18.5 - 20.4), (0.6 - 0.1 - 0.3), False, False, True, 0.0142377, 0.9859911, 0.5775782, 4, (125.5 - 42.6 - 117.6), (0.4 - 0.7 - 0.5), False, True, False, 0.7521142, 0.9859911, 0.5775782, 5, (43.9 - 150.3 - 66.9), (0.8 - 0.2 - 1.0), True, False, False, 0.2228467, 0.9859911, 0.5775782, 6, (129.0 - 151.8 - 21.6), (0.5 - 0.4 - 0.4), True, False, False, 0.8365798, 0.9859911, 0.5775782, 7, (152.0 - 58.5 - 29.0), (0.1 - 1.0 - 0.6), True, True, False, 0.5114605, 0.9859911, 0.5775782, 8, (100.6 - 109.5 - 110.7), (0.8 - 0.9 - 0.4), False, True, True, 0.2695075, 0.9859911, 0.5775782, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (18.3 - 98.1 - 92.4), (0.2 - 0.2 - 0.5), 1.839487, 0.767454, 24, 1.078234, 3, 1, Right, (100.3 - 106.6 - 100.4), (0.6 - 0.0 - 0.1), 1.839487, 0.767454, 9, 1.169201, 4, 2, Left, (71.1 - 101.5 - 9.1), (0.8 - 0.2 - 1.0), 1.839487, 0.767454, 49, 1.975332, 5, 2, Right, (125.8 - 58.5 - 164.3), (0.5 - 0.1 - 0.2), 1.839487, 0.767454, 10, 1.526962, 6, 3, Left, (80.2 - 83.0 - 79.9), (0.6 - 0.3 - 0.5), 1.839487, 0.7674541, 29, 1.442217, 7, 3, Right, (80.2 - 83.0 - 79.9), (0.6 - 0.3 - 0.5), 1.839487, 0.7674541, 29, 1.442217, 8, 4, Left, (69.5 - 54.6 - 60.1), (0.8 - 0.2 - 0.6), 1.839487, 0.767454, 46, 1.261952, 9, 4, Right, (0.5 - 150.3 - 20.2), (0.8 - 0.0 - 0.2), 1.839487, 0.767454, 48, 1.913908, 10, 5, Left, (43.5 - 149.7 - 22.4), (0.7 - 0.3 - 0.5), 1.839487, 0.767454, 31, 1.646312, 11, 5, Right, (74.4 - 25.8 - 79.4), (0.5 - 0.3 - 0.6), 1.839487, 0.767454, 6, 1.408321, 12, 6, Left, (170.4 - 19.8 - 126.6), (0.8 - 0.4 - 0.9), 1.839487, 0.767454, 27, 1.09171, 13, 6, Right, (110.2 - 42.6 - 160.9), (0.7 - 0.9 - 0.2), 1.839487, 0.767454, 30, 1.379887, 14, 7, Left, (124.9 - 143.0 - 38.9), (0.7 - 0.4 - 0.7), 1.839487, 0.767454, 42, 1.219915, 15, 7, Right, (53.2 - 45.2 - 83.7), (0.3 - 0.4 - 1.0), 1.839487, 0.767454, 29, 1.634873, 16, 8, Left, (80.2 - 83.0 - 79.9), (0.6 - 0.3 - 0.5), 1.839487, 0.7674541, 29, 1.442217, 17, 8, Right, (80.2 - 83.0 - 79.9), (0.6 - 0.3 - 0.5), 1.839487, 0.7674541, 29, 1.442217, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 34, 6, 0, True, 59, False, False, True, 0, (98.8 - 6.5 - 44.6), (0.5 - 0.3 - 0.3), False, False, True, 1.394218, 0.5747262, 1.274137, 1, (164.3 - 77.2 - 28.2), (0.1 - 1.0 - 0.1), True, False, True, 1.494277, 0.5747262, 1.274137, 2, (111.6 - 35.2 - 100.3), (0.8 - 0.6 - 0.4), True, False, True, 0.2103743, 0.5747262, 1.274137, 3, (109.9 - 30.6 - 59.9), (0.0 - 0.5 - 0.1), True, True, True, 0.695031, 0.5747262, 1.274137, 4, (156.8 - 12.2 - 135.3), (0.0 - 0.8 - 0.2), True, False, True, 1.448958, 0.5747262, 1.274137, 5, (103.6 - 49.2 - 74.6), (0.1 - 0.1 - 0.3), False, True, True, 0.9993608, 0.5747262, 1.274137, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, (94.6 - 22.1 - 19.1), (0.0 - 0.7 - 0.3), 0.5856456, 3.360245, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 35, 7, 6, True, 61, False, True, True, 0, (49.5 - 25.6 - 170.4), (0.4 - 0.6 - 0.1), False, True, True, 1.066239, 0.8688782, 1.316884, 1, (2.8 - 124.7 - 19.9), (0.1 - 0.2 - 0.1), True, True, False, 0.3177521, 0.8688782, 1.316884, 2, (147.5 - 139.2 - 72.5), (0.1 - 0.1 - 0.7), True, True, False, 1.248026, 0.8688782, 1.316884, 3, (24.8 - 168.3 - 142.3), (0.9 - 0.0 - 0.3), False, True, False, 0.2293724, 0.8688782, 1.316884, 4, (74.2 - 54.8 - 118.4), (0.5 - 0.6 - 0.3), True, True, True, 1.425962, 0.8688782, 1.316884, 5, (25.3 - 161.1 - 37.9), (1.0 - 0.4 - 0.8), True, True, True, 0.3545706, 0.8688782, 1.316884, 6, (19.7 - 122.2 - 8.9), (0.3 - 0.4 - 0.4), True, True, True, 0.08093674, 0.8688782, 1.316884, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (120.4 - 121.9 - 151.2), (0.2 - 0.2 - 0.0), 1.983927, 1.253308, 24, 1.395916, 3, 1, Right, (74.2 - 96.0 - 24.6), (0.3 - 0.7 - 0.8), 1.983927, 1.253308, 40, 1.589465, 4, 2, Left, (57.7 - 101.5 - 93.3), (0.3 - 0.4 - 0.3), 1.983927, 1.253308, 26, 1.572527, 5, 2, Right, (57.7 - 101.5 - 93.3), (0.3 - 0.4 - 0.3), 1.983927, 1.253308, 26, 1.572527, 6, 3, Left, (28.2 - 11.2 - 27.0), (0.5 - 0.7 - 0.3), 1.983927, 1.253308, 26, 1.943083, 7, 3, Right, (7.9 - 176.9 - 170.5), (0.1 - 0.1 - 0.2), 1.983927, 1.253308, 16, 1.361642, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, (10.3 - 20.1 - 81.1), (0.6 - 0.9 - 0.1), 1.404302, 2.792395, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 36, 2, 2, True, 41, False, True, True, 0, (85.3 - 158.6 - 42.2), (0.8 - 0.8 - 0.1), False, False, True, 0.5150906, 0.8803644, 0.7826782, 1, (103.9 - 112.7 - 27.0), (0.4 - 0.7 - 0.5), True, True, True, 1.042356, 0.8803644, 0.7826782, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (140.1 - 24.2 - 151.7), (0.4 - 0.3 - 0.1), 1.094899, 0.8026274, 46, 1.387143, 3, 1, Right, (140.0 - 78.3 - 149.7), (0.4 - 0.6 - 0.7), 1.094899, 0.8026274, 29, 1.227081, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, (68.3 - 120.6 - 25.2), (0.5 - 0.3 - 0.9), 0.9368242, 3.216292, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 37, 4, 0, False, 44, True, True, True, 0, (1.5 - 57.7 - 76.0), (0.2 - 0.5 - 0.2), True, True, False, 0.9901506, 1.112406, 0.6401963, 1, (86.0 - 70.5 - 51.9), (0.4 - 0.3 - 0.2), True, False, True, 1.380316, 1.112406, 0.6401963, 2, (176.2 - 37.0 - 124.8), (0.5 - 0.0 - 0.4), True, True, True, 1.349172, 1.112406, 0.6401963, 3, (148.1 - 2.5 - 89.7), (0.5 - 0.6 - 0.8), False, False, False, 1.10294, 1.112406, 0.6401963, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 38, 8, 8, True, 63, True, True, True, 0, (57.5 - 67.5 - 106.7), (0.9 - 0.5 - 0.3), True, True, False, 0.9645619, 1.023852, 1.289923, 1, (144.4 - 84.3 - 121.8), (0.5 - 0.9 - 1.0), True, False, True, 1.485574, 1.023852, 1.289923, 2, (71.6 - 31.9 - 167.3), (0.7 - 0.1 - 0.7), True, True, True, 0.968611, 1.023852, 1.289923, 3, (9.5 - 97.7 - 77.7), (0.7 - 0.9 - 0.7), False, True, True, 0.6026767, 1.023852, 1.289923, 4, (148.2 - 19.4 - 127.0), (0.2 - 0.6 - 0.9), False, False, True, 0.6493956, 1.023852, 1.289923, 5, (101.3 - 89.4 - 49.4), (0.7 - 0.5 - 0.2), False, False, False, 0.7369353, 1.023852, 1.289923, 6, (93.7 - 118.2 - 56.4), (0.8 - 0.2 - 0.5), False, False, False, 1.116622, 1.023852, 1.289923, 7, (85.9 - 60.1 - 16.3), (0.2 - 0.3 - 0.0), False, True, False, 0.9018868, 1.023852, 1.289923, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (14.0 - 129.7 - 62.0), (0.6 - 0.1 - 0.1), 1.487193, 0.6928371, 49, 1.463073, 3, 1, Right, (137.8 - 68.0 - 66.9), (0.2 - 0.7 - 0.3), 1.487193, 0.6928371, 0, 1.807762, 4, 2, Left, (50.5 - 51.4 - 106.4), (0.0 - 0.6 - 0.1), 1.487193, 0.6928371, 37, 1.420778, 5, 2, Right, (82.4 - 110.3 - 11.7), (0.1 - 0.5 - 0.2), 1.487193, 0.6928371, 13, 1.582033, 6, 3, Left, (104.2 - 19.0 - 108.8), (0.6 - 1.0 - 0.1), 1.487193, 0.6928371, 43, 1.070538, 7, 3, Right, (116.1 - 28.2 - 150.6), (0.4 - 0.5 - 0.1), 1.487193, 0.6928371, 12, 1.969296, 8, 4, Left, (84.2 - 67.8 - 84.4), (0.3 - 0.5 - 0.2), 1.487193, 0.6928372, 25, 1.552247, 9, 4, Right, (84.2 - 67.8 - 84.4), (0.3 - 0.5 - 0.2), 1.487193, 0.6928372, 25, 1.552247, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, (23.0 - 124.7 - 41.3), (0.2 - 0.3 - 0.5), 0.8173634, 2.371258, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 39, 9, 4, False, 66, False, False, True, 0, (100.7 - 31.2 - 148.5), (0.2 - 0.2 - 0.7), False, True, False, 1.354143, 0.7629678, 1.213674, 1, (4.2 - 85.6 - 56.3), (0.4 - 0.4 - 0.9), False, False, False, 1.318534, 0.7629678, 1.213674, 2, (76.8 - 14.6 - 75.9), (0.4 - 0.6 - 0.1), False, True, True, 0.76095, 0.7629678, 1.213674, 3, (11.9 - 30.0 - 151.3), (0.5 - 1.0 - 0.4), True, True, True, 0.9238707, 0.7629678, 1.213674, 4, (157.3 - 55.9 - 54.2), (0.2 - 0.4 - 0.7), True, True, True, 1.352724, 0.7629678, 1.213674, 5, (136.4 - 53.7 - 109.5), (0.5 - 0.1 - 0.3), True, True, True, 0.283251, 0.7629678, 1.213674, 6, (176.7 - 97.3 - 150.8), (0.5 - 0.8 - 0.0), False, False, True, 1.367033, 0.7629678, 1.213674, 7, (6.7 - 141.5 - 106.1), (0.4 - 0.7 - 0.3), True, True, False, 1.00428, 0.7629678, 1.213674, 8, (32.2 - 133.7 - 159.4), (0.9 - 0.8 - 0.8), True, False, True, 0.07400413, 0.7629678, 1.213674, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (9.7 - 61.7 - 76.4), (0.9 - 0.7 - 0.2), 1.973054, 1.182006, 14, 1.424021, 3, 1, Right, (58.2 - 120.3 - 175.4), (0.1 - 0.8 - 0.1), 1.973054, 1.182006, 46, 1.535989, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, 7, Left, (57.5 - 96.0 - 128.5), (0.9 - 0.5 - 0.7), 1.973054, 1.182006, 30, 1.465349, 15, 7, Right, (94.5 - 175.9 - 129.6), (0.9 - 0.1 - 0.3), 1.973054, 1.182006, 44, 1.305313, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 40, 5, 8, False, 56, False, True, True, 0, (125.4 - 169.4 - 144.1), (0.6 - 0.2 - 0.3), True, True, False, 1.209419, 0.9758725, 1.291923, 1, (176.3 - 72.2 - 131.9), (0.7 - 0.9 - 0.2), True, True, False, 1.251998, 0.9758725, 1.291923, 2, (117.1 - 83.4 - 83.8), (0.7 - 1.0 - 0.8), True, False, True, 0.9176297, 0.9758725, 1.291923, 3, (24.7 - 41.9 - 179.5), (0.4 - 0.1 - 0.8), True, True, True, 0.3735622, 0.9758725, 1.291923, 4, (172.3 - 92.9 - 40.0), (0.7 - 0.7 - 0.3), False, True, True, 0.7660416, 0.9758725, 1.291923, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (162.3 - 30.2 - 33.5), (0.3 - 0.9 - 0.3), 1.539989, 1.096596, 4, 1.494702, 3, 1, Right, (7.3 - 54.8 - 98.2), (0.2 - 0.7 - 0.2), 1.539989, 1.096596, 13, 1.820778, 4, 2, Left, (38.5 - 57.8 - 68.9), (0.2 - 0.5 - 0.0), 1.539989, 1.096596, 34, 1.15779, 5, 2, Right, (65.0 - 53.4 - 58.1), (0.4 - 0.4 - 0.5), 1.539989, 1.096596, 41, 1.15534, 6, 3, Left, (105.6 - 116.6 - 24.8), (0.3 - 0.8 - 0.8), 1.539989, 1.096596, 24, 1.205009, 7, 3, Right, (108.8 - 155.3 - 150.2), (0.3 - 0.7 - 0.3), 1.539989, 1.096596, 17, 1.98466, 8, 4, Left, (81.3 - 78.0 - 72.3), (0.3 - 0.7 - 0.4), 1.539989, 1.096597, 22, 1.469713, 9, 4, Right, (81.3 - 78.0 - 72.3), (0.3 - 0.7 - 0.4), 1.539989, 1.096597, 22, 1.469713, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
