ATTEMPT, Time, Performance
1,309.7763,215.172
1,319.7765,215.172
1,329.7779,215.172
1,339.7794,215.172
1,349.7804,193.2708
1,359.7816,193.2708
1,369.7849,1108.287
1,379.7875,1007.449
1,389.788,1007.449
1,399.7916,1007.449
1,409.7941,1007.88
1,419.795,1007.88
1,429.7943,917.1254
1,439.7951,917.1254
1,449.8013,917.1254
1,459.797,917.1254
1,469.7983,761.935
1,479.799,636.2308
1,489.8031,636.2308
1,499.8021,636.2308
1,509.804,636.2308
1,519.804,636.6586
1,529.8065,636.6586
1,539.8092,636.6586
1,549.8094,636.6586
1,559.8139,636.8383
1,569.817,636.8383
1,579.8182,636.8383
1,589.8187,636.8383
1,599.822,636.8383
1,609.825,636.8383
1,619.8255,583.2486
1,629.8281,583.2486
1,639.8331,583.2486
1,649.8354,583.2486
1,659.8384,535.0178
1,669.8389,535.0178
1,679.8414,535.0178
1,689.8441,535.0178
1,699.8453,535.0178
1,709.8473,491.6102
1,719.8488,491.6102
1,729.8517,491.6102
1,739.8528,491.6102
1,749.8528,491.6102
1,759.8555,491.6102
1,769.8584,491.6102
1,779.8588,491.6102
1,789.8601,491.6102
1,799.862,491.6102
1,809.8647,491.6102
1,819.8666,491.6102
1,829.8689,385.7389
1,839.8725,385.7389
1,849.873,385.7389
1,859.875,385.7389
1,869.8755,385.7389
1,879.8782,385.7389
1,889.8801,385.7389
1,899.8823,357.2592
ATTEMPT, Time, Performance
3,19.73059,83.23481
3,29.73113,82.38904
3,39.75576,79.14559
3,49.79659,76.13087
3,59.83388,70.42654
3,69.86401,78.53522
3,79.86229,77.43502
3,89.86249,74.8426
3,99.89041,75.72725
3,109.9271,71.77399
3,119.9297,79.67293
3,129.9636,81.41483
3,139.9896,80.11928
3,150.0355,80.60201
3,160.0306,79.54221
3,170.0616,78.79926
3,180.096,82.78399
3,190.0943,80.99028
3,200.0954,81.49347
3,210.0938,80.7899
3,220.1264,80.45535
3,230.1539,83.51377
3,240.1938,84.89077
3,250.1905,82.21511
3,260.1923,82.21511
3,270.1936,81.31761
3,280.2696,80.49763
3,290.2907,81.43468
3,300.3217,81.24364
3,310.3446,83.43248
3,320.351,83.8335
3,330.3517,83.08887
3,340.3874,87.1054
3,350.3895,90.44289
3,360.418,88.77299
3,370.421,88.32218
3,380.4492,87.5489
3,390.4897,87.5566
3,400.5198,88.44331
3,410.5201,88.61796
3,420.521,86.72393
3,430.539,85.37505
3,440.5909,82.58064
3,450.6208,88.90102
3,460.6499,89.21477
3,470.6868,89.0133
3,480.6843,89.67676
3,490.7255,89.25272
3,500.7212,92.8048
3,510.7221,90.49633
3,520.7294,89.60385
3,530.7723,87.45535
3,540.7975,88.56277
3,550.8564,82.36285
3,560.8496,82.42335
3,570.8501,85.19486
3,580.8871,83.89247
3,590.9186,87.60979
3,600.9485,87.56189
3,610.9548,89.25013
3,620.9495,93.62151
3,630.9867,92.07433
3,640.9805,88.56841
3,650.9826,86.88416
3,660.9833,84.2285
3,670.9849,92.18954
3,680.986,92.31031
3,690.9869,91.42386
3,700.9872,92.64495
3,710.9886,92.95804
3,720.9956,92.86568
3,730.9957,93.78133
3,740.9983,94.11285
3,751.0015,91.20428
3,761.0051,90.63805
3,771.0059,97.26142
3,781.0066,95.16374
3,791.0122,94.74158
3,801.0148,94.31609
3,811.0176,95.54238
3,821.0194,93.11625
3,831.0212,101.2409
3,841.0215,101.9677
3,851.0236,101.6665
3,861.0261,98.90208
3,871.0272,96.75667
3,881.0314,96.8758
